customer_id,last_purchase,frequency,monetary,recency_days,R_score,F_score,M_score,RFM_score,segment
15742,2010-03-30 15:25:00,1,143.87,255,1,1,1,1-1-1,Hibernating
15747,2010-11-29 10:50:00,6,1454.395,11,5,5,4,5-5-4,Champions
15748,2010-09-16 16:55:00,2,117.6,85,2,3,1,2-3-1,About to Sleep
15750,2010-12-08 12:11:00,12,4167.936,2,5,5,5,5-5-5,Champions
15751,2010-09-05 12:44:00,11,1319.81,96,2,5,4,2-5-4,Loyal Customers
15752,2010-12-02 09:43:00,3,1536.11,8,5,3,4,5-3-4,Potential Loyalists
15754,2010-08-03 09:15:00,6,2318.19,129,2,5,5,2-5-5,Loyal Customers
15755,2010-11-25 14:25:00,11,3521.985,15,5,5,5,5-5-5,Champions
15757,2010-11-18 10:45:00,4,2149.615,22,4,4,5,4-4-5,Champions
15759,2010-07-16 10:37:00,4,492.42,147,2,4,3,2-4-3,Loyal Customers
15760,2010-03-19 11:45:00,2,17.299999999999997,266,1,3,1,1-3-1,Other
15761,2010-09-23 09:33:00,1,124.44999999999999,78,2,1,1,2-1-1,Hibernating
15764,2010-10-01 14:07:00,2,1150.63,70,3,3,4,3-3-4,Potential Loyalists
15765,2010-02-11 10:25:00,1,356.73,302,1,1,2,1-1-2,Hibernating
15766,2010-09-09 13:51:00,2,488.25,92,2,3,3,2-3-3,About to Sleep
15768,2010-08-20 15:58:00,31,12809.615,112,2,5,5,2-5-5,Loyal Customers
15769,2010-12-03 15:16:00,21,3784.725,7,5,5,5,5-5-5,Champions
15770,2010-04-06 11:47:00,1,309.15,248,1,1,2,1-1-2,Hibernating
15771,2010-04-14 13:56:00,3,766.99,240,1,3,3,1-3-3,At Risk
15772,2010-10-17 13:33:00,1,275.47,54,3,1,2,3-1-2,Promising
15773,2010-10-26 15:27:00,1,138.415,45,3,1,1,3-1-1,Promising
15774,2010-10-17 12:59:00,5,952.24,54,3,4,4,3-4-4,Loyal Customers
15775,2010-03-18 07:32:00,1,13.395,267,1,1,1,1-1-1,Hibernating
15777,2010-11-08 14:37:00,3,646.845,32,4,3,3,4-3-3,Potential Loyalists
15778,2010-10-04 15:10:00,1,299.425,67,3,1,2,3-1-2,Promising
15779,2010-09-02 16:40:00,2,111.78,99,2,3,1,2-3-1,About to Sleep
15782,2010-10-05 15:43:00,1,644.39,66,3,1,3,3-1-3,Other
15784,2010-08-29 10:38:00,2,821.98,103,2,3,3,2-3-3,About to Sleep
15785,2010-11-25 16:55:00,11,2826.3849999999998,15,5,5,5,5-5-5,Champions
15786,2010-10-18 08:11:00,2,3277.965,53,3,3,5,3-3-5,Potential Loyalists
15788,2010-07-19 12:48:00,1,207.20499999999998,144,2,1,1,2-1-1,Hibernating
15789,2010-10-04 14:42:00,5,1459.315,67,3,4,4,3-4-4,Loyal Customers
15791,2010-06-28 12:04:00,3,1914.295,165,2,3,5,2-3-5,About to Sleep
15792,2010-11-05 08:21:00,2,925.075,35,4,3,4,4-3-4,Potential Loyalists
15793,2010-11-26 10:36:00,5,583.145,14,5,4,3,5-4-3,Loyal Customers
15794,2009-12-03 13:04:00,2,612.375,372,1,3,3,1-3-3,At Risk
15795,2010-10-05 15:17:00,7,1358.13,66,3,5,4,3-5-4,Loyal Customers
15796,2010-11-30 10:40:00,9,2276.015,10,5,5,5,5-5-5,Champions
15797,2010-05-07 15:09:00,2,145.935,217,1,3,1,1-3-1,Other
15798,2010-08-04 09:13:00,3,1508.6,128,2,3,4,2-3-4,About to Sleep
15799,2010-10-17 14:26:00,1,525.785,54,3,1,3,3-1-3,Other
15800,2010-09-12 16:17:00,5,459.155,89,2,4,3,2-4-3,Loyal Customers
15803,2010-09-20 13:08:00,3,1426.355,81,2,3,4,2-3-4,About to Sleep
15805,2010-11-19 11:27:00,13,4379.52,21,4,5,5,4-5-5,Champions
15807,2010-10-27 13:04:00,2,783.035,44,3,3,3,3-3-3,Potential Loyalists
15808,2010-12-05 13:05:00,18,13624.595,5,5,5,5,5-5-5,Champions
15809,2010-09-06 13:20:00,2,371.13,95,2,3,2,2-3-2,About to Sleep
15810,2010-11-18 10:44:00,4,1564.8600000000001,22,4,4,4,4-4-4,Champions
15811,2010-12-09 15:29:00,2,1470.5,1,5,3,4,5-3-4,Potential Loyalists
15812,2010-09-30 13:30:00,7,1613.91,71,3,5,4,3-5-4,Loyal Customers
15814,2010-11-11 17:55:00,2,579.345,29,4,3,3,4-3-3,Potential Loyalists
15816,2010-06-15 13:36:00,2,119.24999999999999,178,1,3,1,1-3-1,Other
15817,2010-10-15 11:07:00,3,2666.6,56,3,3,5,3-3-5,Potential Loyalists
15818,2010-04-30 12:58:00,1,174.495,224,1,1,1,1-1-1,Hibernating
15819,2010-10-04 15:14:00,6,1984.675,67,3,5,5,3-5-5,Loyal Customers
15822,2010-08-03 16:08:00,4,835.015,129,2,4,4,2-4-4,Loyal Customers
15823,2010-12-02 15:08:00,3,3633.145,8,5,3,5,5-3-5,Potential Loyalists
15824,2010-09-12 13:20:00,2,852.18,89,2,3,4,2-3-4,About to Sleep
15826,2010-05-20 17:00:00,1,825.5,204,1,1,3,1-1-3,Lost
15827,2010-12-02 13:08:00,16,1789.595,8,5,5,4,5-5-4,Champions
15828,2010-11-29 16:41:00,1,1061.32,11,5,1,4,5-1-4,Recent Customers
15833,2009-12-02 11:59:00,1,80.4,373,1,1,1,1-1-1,Hibernating
15834,2010-11-28 12:05:00,3,1502.385,12,5,3,4,5-3-4,Potential Loyalists
15837,2010-08-11 10:16:00,1,379.675,121,2,1,2,2-1-2,Hibernating
15838,2010-12-07 11:26:00,16,1474.86,3,5,5,4,5-5-4,Champions
15841,2010-11-18 18:14:00,5,1031.9399999999998,22,4,4,4,4-4-4,Champions
15842,2010-11-11 14:08:00,2,496.555,29,4,3,3,4-3-3,Potential Loyalists
15845,2010-06-21 11:40:00,3,677.4,172,2,3,3,2-3-3,About to Sleep
15846,2010-11-19 14:40:00,1,107.01,21,4,1,1,4-1-1,Recent Customers
15847,2010-10-07 18:19:00,3,408.34499999999997,64,3,3,2,3-3-2,Potential Loyalists
15848,2010-03-28 10:54:00,1,129.69,257,1,1,1,1-1-1,Hibernating
15850,2010-11-28 12:32:00,4,697.735,12,5,4,3,5-4-3,Loyal Customers
15851,2010-07-01 12:34:00,1,109.005,162,2,1,1,2-1-1,Hibernating
15852,2010-07-01 10:16:00,1,69.74999999999999,162,2,1,1,2-1-1,Hibernating
15854,2010-11-28 10:42:00,9,2086.64,12,5,5,5,5-5-5,Champions
15855,2010-08-20 17:15:00,1,280.935,112,2,1,2,2-1-2,Hibernating
15856,2010-12-09 13:34:00,26,14122.175,1,5,5,5,5-5-5,Champions
15857,2010-10-05 16:43:00,1,209.67,66,3,1,1,3-1-1,Promising
15858,2010-12-07 14:31:00,9,2314.54,3,5,5,5,5-5-5,Champions
15859,2010-10-03 12:52:00,1,395.24,68,3,1,2,3-1-2,Promising
15860,2010-12-06 11:38:00,10,1434.76,4,5,5,4,5-5-4,Champions
15861,2010-09-09 19:56:00,4,1158.23,92,2,4,4,2-4-4,Loyal Customers
15862,2010-12-01 11:21:00,10,1923.695,9,5,5,5,5-5-5,Champions
15863,2010-04-01 15:40:00,3,269.035,253,1,3,2,1-3-2,Other
15864,2010-11-23 15:02:00,1,50.435,17,4,1,1,4-1-1,Recent Customers
15865,2010-10-22 15:24:00,2,1263.365,49,3,3,4,3-3-4,Potential Loyalists
15867,2010-12-05 14:17:00,17,5042.54,5,5,5,5,5-5-5,Champions
15868,2010-05-05 14:11:00,1,94.32,219,1,1,1,1-1-1,Hibernating
15869,2010-03-23 16:50:00,1,171.47,262,1,1,1,1-1-1,Hibernating
15870,2010-11-08 10:57:00,3,416.78999999999996,32,4,3,2,4-3-2,Potential Loyalists
15871,2010-09-28 14:16:00,1,31.799999999999997,73,2,1,1,2-1-1,Hibernating
15872,2010-11-26 12:05:00,2,400.1,14,5,3,2,5-3-2,Potential Loyalists
15873,2010-07-28 12:41:00,4,39.95,135,2,4,1,2-4-1,About to Sleep
15874,2010-11-17 10:32:00,14,5170.375,23,4,5,5,4-5-5,Champions
15875,2010-03-03 16:51:00,1,108.52,282,1,1,1,1-1-1,Hibernating
15876,2010-10-26 18:58:00,2,495.84499999999997,45,3,3,3,3-3-3,Potential Loyalists
15878,2010-05-27 12:17:00,2,323.62,197,1,3,2,1-3-2,Other
15879,2010-10-31 16:21:00,4,979.625,40,3,4,4,3-4-4,Loyal Customers
15880,2010-12-05 13:00:00,1,317.505,5,5,1,2,5-1-2,Recent Customers
15882,2010-12-06 13:12:00,6,948.38,4,5,5,4,5-5-4,Champions
15884,2010-10-03 15:55:00,2,169.685,68,3,3,1,3-3-1,Other
15885,2010-11-21 11:40:00,12,1296.9099999999999,19,4,5,4,4-5-4,Champions
15886,2010-10-19 12:01:00,3,754.52,52,3,3,3,3-3-3,Potential Loyalists
15887,2010-10-29 08:36:00,3,850.345,42,3,3,4,3-3-4,Potential Loyalists
15888,2010-11-04 09:59:00,2,234.14999999999998,36,4,3,2,4-3-2,Potential Loyalists
15889,2010-12-05 15:12:00,7,1220.135,5,5,5,4,5-5-4,Champions
15890,2010-11-10 12:46:00,5,312.53000000000003,30,4,4,2,4-4-2,Potential Loyalists
15892,2010-02-08 16:23:00,1,120.0,305,1,1,1,1-1-1,Hibernating
15893,2010-08-15 11:12:00,1,24.91,117,2,1,1,2-1-1,Hibernating
15894,2010-12-05 14:06:00,1,151.44,5,5,1,1,5-1-1,Recent Customers
15898,2010-12-07 13:30:00,22,4052.86,3,5,5,5,5-5-5,Champions
15899,2010-12-06 10:36:00,1,52.15,4,5,1,1,5-1-1,Recent Customers
15900,2010-10-22 10:44:00,3,483.64,49,3,3,3,3-3-3,Potential Loyalists
15901,2010-09-14 14:16:00,4,324.305,87,2,4,2,2-4-2,About to Sleep
15902,2010-11-24 16:57:00,1,134.09,16,4,1,1,4-1-1,Recent Customers
15903,2010-11-26 12:44:00,5,2657.67,14,5,4,5,5-4-5,Champions
15905,2010-06-14 16:00:00,1,114.06,179,1,1,1,1-1-1,Hibernating
15906,2010-11-30 13:26:00,3,868.6,10,5,3,4,5-3-4,Potential Loyalists
15908,2010-08-06 11:56:00,2,315.375,126,2,3,2,2-3-2,About to Sleep
15910,2010-11-04 12:18:00,7,1379.655,36,4,5,4,4-5-4,Champions
15911,2010-03-26 12:06:00,8,1674.695,259,1,5,4,1-5-4,Loyal Customers
15912,2010-09-29 13:20:00,7,685.3000000000001,72,2,5,3,2-5-3,Loyal Customers
15913,2010-06-23 16:31:00,1,6.300000000000001,170,2,1,1,2-1-1,Hibernating
15914,2010-11-26 16:10:00,2,112.74,14,5,3,1,5-3-1,Other
15915,2010-11-03 11:13:00,1,339.84,37,3,1,2,3-1-2,Promising
15916,2010-12-08 13:14:00,7,1755.7949999999998,2,5,5,4,5-5-4,Champions
15917,2010-04-12 15:01:00,4,382.17,242,1,4,2,1-4-2,Other
15918,2010-03-18 11:40:00,1,248.65,267,1,1,2,1-1-2,Hibernating
15919,2010-12-06 11:26:00,1,203.99,4,5,1,1,5-1-1,Recent Customers
15920,2010-10-11 13:57:00,5,362.24,60,3,4,2,3-4-2,Potential Loyalists
15921,2010-11-08 10:24:00,3,418.995,32,4,3,2,4-3-2,Potential Loyalists
15922,2010-12-01 13:51:00,1,319.425,9,5,1,2,5-1-2,Recent Customers
15923,2010-12-02 12:16:00,1,115.11,8,5,1,1,5-1-1,Recent Customers
15924,2009-12-08 15:00:00,1,91.33500000000001,367,1,1,1,1-1-1,Hibernating
15926,2010-06-15 15:23:00,1,114.81,178,1,1,1,1-1-1,Hibernating
15927,2010-03-02 13:25:00,1,102.97,283,1,1,1,1-1-1,Hibernating
15928,2010-02-21 15:16:00,1,242.43999999999997,292,1,1,2,1-1-2,Hibernating
15929,2010-03-05 14:56:00,1,116.325,280,1,1,1,1-1-1,Hibernating
15931,2010-10-07 16:46:00,1,208.6,64,3,1,1,3-1-1,Promising
15934,2010-10-18 10:13:00,2,881.125,53,3,3,4,3-3-4,Potential Loyalists
15936,2010-11-25 16:39:00,2,272.07,15,5,3,2,5-3-2,Potential Loyalists
15938,2010-09-09 17:07:00,4,327.205,92,2,4,2,2-4-2,About to Sleep
15939,2010-11-30 12:07:00,1,1969.545,10,5,1,5,5-1-5,Recent Customers
15941,2010-03-12 14:45:00,1,405.0,273,1,1,2,1-1-2,Hibernating
15943,2010-02-28 12:49:00,2,265.16499999999996,285,1,3,2,1-3-2,Other
15944,2010-11-11 09:55:00,3,1215.975,29,4,3,4,4-3-4,Potential Loyalists
15945,2010-12-09 13:14:00,4,534.7950000000001,1,5,4,3,5-4-3,Loyal Customers
15946,2010-07-25 12:18:00,3,1129.5249999999999,138,2,3,4,2-3-4,About to Sleep
15948,2010-10-11 12:16:00,1,545.725,60,3,1,3,3-1-3,Other
15950,2010-11-29 17:00:00,6,4847.18,11,5,5,5,5-5-5,Champions
15951,2010-11-23 18:20:00,1,296.95,17,4,1,2,4-1-2,Recent Customers
15953,2010-12-05 15:15:00,11,1482.5,5,5,5,4,5-5-4,Champions
15954,2010-04-29 13:35:00,1,190.75,225,1,1,1,1-1-1,Hibernating
15955,2010-12-02 11:22:00,9,4057.9300000000003,8,5,5,5,5-5-5,Champions
15956,2010-06-06 13:06:00,2,348.025,187,1,3,2,1-3-2,Other
15957,2010-10-15 12:22:00,2,492.06,56,3,3,3,3-3-3,Potential Loyalists
15958,2010-11-01 12:22:00,3,355.67,39,3,3,2,3-3-2,Potential Loyalists
15959,2010-01-26 16:38:00,3,509.21,318,1,3,3,1-3-3,At Risk
15960,2010-11-30 15:57:00,4,384.0,10,5,4,2,5-4-2,Potential Loyalists
15961,2010-11-25 15:59:00,1,362.235,15,5,1,2,5-1-2,Recent Customers
15962,2010-09-16 13:48:00,1,288.85,85,2,1,2,2-1-2,Hibernating
15964,2010-02-14 15:30:00,1,269.21000000000004,299,1,1,2,1-1-2,Hibernating
15965,2010-12-07 13:18:00,10,1975.095,3,5,5,5,5-5-5,Champions
15966,2010-09-15 10:44:00,1,424.055,86,2,1,2,2-1-2,Hibernating
15967,2010-11-25 13:42:00,10,2483.82,15,5,5,5,5-5-5,Champions
15968,2010-11-16 13:04:00,1,372.195,24,4,2,2,4-2-2,Potential Loyalists
15969,2010-10-10 12:01:00,2,373.45,61,3,3,2,3-3-2,Potential Loyalists
15970,2010-04-20 11:30:00,1,316.34499999999997,234,1,2,2,1-2-2,Hibernating
15971,2010-11-19 10:43:00,6,526.11,21,4,5,3,4-5-3,Loyal Customers
15972,2010-09-09 13:20:00,5,1446.455,92,2,4,4,2-4-4,Loyal Customers
15973,2010-12-08 11:42:00,3,539.435,2,5,3,3,5-3-3,Potential Loyalists
15976,2010-10-25 11:33:00,4,1212.095,46,3,4,4,3-4-4,Loyal Customers
15978,2010-10-03 14:08:00,2,1872.87,68,3,3,5,3-3-5,Potential Loyalists
15979,2010-04-16 11:35:00,1,306.995,238,1,2,2,1-2-2,Hibernating
15980,2010-08-06 12:35:00,4,2291.56,126,2,4,5,2-4-5,Loyal Customers
15981,2010-11-03 09:51:00,13,5386.05,37,3,5,5,3-5-5,Loyal Customers
15982,2010-04-13 15:47:00,1,319.11,241,1,2,2,1-2-2,Hibernating
15983,2010-12-09 10:45:00,6,2161.3,1,5,5,5,5-5-5,Champions
15984,2010-12-06 13:21:00,21,4660.865,4,5,5,5,5-5-5,Champions
15985,2010-09-29 14:43:00,5,1358.9,72,2,4,4,2-4-4,Loyal Customers
15986,2010-11-23 10:02:00,1,186.3,17,4,2,1,4-2-1,Recent Customers
15987,2010-12-06 08:34:00,2,215.44,4,5,3,2,5-3-2,Potential Loyalists
15988,2010-06-06 12:45:00,2,574.3,187,1,3,3,1-3-3,At Risk
15989,2010-11-29 12:03:00,2,353.58,11,5,3,2,5-3-2,Potential Loyalists
15990,2010-08-02 12:42:00,5,1164.78,130,2,4,4,2-4-4,Loyal Customers
15991,2010-06-23 15:50:00,1,122.85,170,2,2,1,2-2-1,About to Sleep
15992,2010-11-08 14:51:00,2,854.295,32,4,3,4,4-3-4,Potential Loyalists
15994,2010-10-24 12:14:00,2,754.115,47,3,3,3,3-3-3,Potential Loyalists
15995,2010-10-21 13:57:00,1,643.115,50,3,2,3,3-2-3,Potential Loyalists
15996,2010-12-08 15:59:00,2,590.94,2,5,3,3,5-3-3,Potential Loyalists
15998,2010-11-11 16:27:00,11,5059.03,29,4,5,5,4-5-5,Champions
15999,2009-12-04 12:31:00,1,19.974999999999998,371,1,2,1,1-2-1,Hibernating
16001,2010-11-23 17:10:00,1,576.965,17,4,2,3,4-2-3,Potential Loyalists
16002,2010-03-24 13:08:00,1,165.11,261,1,2,1,1-2-1,Hibernating
16003,2010-11-23 16:30:00,5,2543.37,17,4,4,5,4-4-5,Champions
16004,2010-08-22 11:48:00,5,2056.935,110,2,4,5,2-4-5,Loyal Customers
16005,2010-11-29 11:48:00,6,1778.33,11,5,5,4,5-5-4,Champions
16006,2010-11-17 12:03:00,1,231.42,23,4,2,2,4-2-2,Potential Loyalists
16007,2010-11-21 12:29:00,3,1326.735,19,4,3,4,4-3-4,Potential Loyalists
16008,2010-11-22 13:22:00,12,4543.215,18,4,5,5,4-5-5,Champions
16010,2010-11-28 11:19:00,8,1302.46,12,5,5,4,5-5-4,Champions
16011,2010-12-08 16:34:00,14,2370.69,2,5,5,5,5-5-5,Champions
16012,2010-11-03 13:47:00,2,1540.79,37,3,3,4,3-3-4,Potential Loyalists
16013,2010-12-03 13:10:00,39,4089.92,7,5,5,5,5-5-5,Champions
16014,2010-10-27 16:04:00,2,450.85,44,3,3,3,3-3-3,Potential Loyalists
16016,2010-12-08 12:36:00,4,910.36,2,5,4,4,5-4-4,Champions
16017,2010-10-18 12:58:00,4,1262.3,53,3,4,4,3-4-4,Loyal Customers
16018,2010-11-08 15:36:00,2,195.72,32,4,3,1,4-3-1,Other
16019,2010-11-23 13:14:00,18,10558.745,17,4,5,5,4-5-5,Champions
16021,2010-11-09 14:48:00,2,478.52,31,4,3,3,4-3-3,Potential Loyalists
16024,2010-10-24 11:42:00,2,141.535,47,3,3,1,3-3-1,Other
16027,2010-09-08 12:44:00,9,606.57,93,2,5,3,2-5-3,Loyal Customers
16028,2010-04-23 11:45:00,1,82.2,231,1,2,1,1-2-1,Hibernating
16029,2010-12-02 17:40:00,47,11219.84,8,5,5,5,5-5-5,Champions
16032,2010-09-09 18:00:00,6,1933.95,92,2,5,5,2-5-5,Loyal Customers
16033,2010-12-05 10:36:00,8,1866.2549999999999,5,5,5,5,5-5-5,Champions
16034,2010-11-10 11:32:00,3,370.255,30,4,3,2,4-3-2,Potential Loyalists
16035,2010-05-28 15:09:00,1,184.53,196,1,2,1,1-2-1,Hibernating
16036,2010-10-11 15:08:00,2,1752.91,60,3,3,4,3-3-4,Potential Loyalists
16037,2010-06-13 11:32:00,2,540.27,180,1,3,3,1-3-3,At Risk
16039,2010-10-12 10:44:00,2,453.925,59,3,3,3,3-3-3,Potential Loyalists
16040,2010-10-05 11:09:00,4,1042.825,66,3,4,4,3-4-4,Loyal Customers
16042,2010-11-25 18:16:00,3,1019.91,15,5,3,4,5-3-4,Potential Loyalists
16043,2010-11-25 15:40:00,4,960.4250000000001,15,5,4,4,5-4-4,Champions
16044,2010-09-30 18:12:00,1,340.21500000000003,71,3,2,2,3-2-2,Potential Loyalists
16045,2010-10-19 10:23:00,4,1585.765,52,3,4,4,3-4-4,Loyal Customers
16046,2010-05-26 13:18:00,1,203.85,198,1,2,1,1-2-1,Hibernating
16047,2010-01-26 16:34:00,1,8.649999999999999,318,1,2,1,1-2-1,Hibernating
16048,2010-12-01 15:28:00,4,813.59,9,5,4,3,5-4-3,Loyal Customers
16049,2010-11-29 14:36:00,3,728.14,11,5,3,3,5-3-3,Potential Loyalists
16050,2010-11-21 14:52:00,2,162.8,19,4,3,1,4-3-1,Other
16051,2010-01-27 09:38:00,1,188.44,317,1,2,1,1-2-1,Hibernating
16053,2010-10-22 11:42:00,4,1986.68,49,3,4,5,3-4-5,Loyal Customers
16054,2010-10-17 11:38:00,3,930.665,54,3,3,4,3-3-4,Potential Loyalists
16057,2010-07-08 11:33:00,3,1565.73,155,2,3,4,2-3-4,About to Sleep
16058,2010-10-29 16:48:00,1,62.7,42,3,2,1,3-2-1,Promising
16059,2010-12-07 10:36:00,7,1674.735,3,5,5,4,5-5-4,Champions
16060,2010-11-04 12:10:00,3,486.29999999999995,36,4,3,3,4-3-3,Potential Loyalists
16061,2010-10-04 15:29:00,1,47.05,67,3,2,1,3-2-1,Promising
16062,2010-11-25 19:06:00,4,1657.875,15,5,4,4,5-4-4,Champions
16064,2009-12-14 16:11:00,1,109.31,361,1,2,1,1-2-1,Hibernating
16065,2010-12-09 13:03:00,8,1947.14,1,5,5,5,5-5-5,Champions
16067,2010-05-26 12:33:00,3,2767.3,198,1,3,5,1-3-5,At Risk
16068,2010-04-25 11:52:00,1,114.43,229,1,2,1,1-2-1,Hibernating
16069,2010-10-18 10:32:00,1,453.27500000000003,53,3,2,3,3-2-3,Potential Loyalists
16071,2010-06-30 13:41:00,3,745.375,163,2,3,3,2-3-3,About to Sleep
16072,2010-10-07 16:48:00,3,3354.14,64,3,3,5,3-3-5,Potential Loyalists
16074,2010-11-14 13:19:00,1,228.4,26,4,2,2,4-2-2,Potential Loyalists
16075,2010-07-25 11:31:00,2,708.255,138,2,3,3,2-3-3,About to Sleep
16077,2010-03-24 10:42:00,1,380.7,261,1,2,2,1-2-2,Hibernating
16078,2010-02-08 13:29:00,1,282.04,305,1,2,2,1-2-2,Hibernating
16080,2010-11-19 08:18:00,2,384.8,21,4,3,2,4-3-2,Potential Loyalists
16081,2010-12-08 11:16:00,4,1553.735,2,5,4,4,5-4-4,Champions
16082,2010-02-07 15:16:00,1,100.45,306,1,2,1,1-2-1,Hibernating
16083,2010-11-22 12:55:00,2,819.45,18,4,3,3,4-3-3,Potential Loyalists
16085,2010-11-24 14:21:00,7,1289.945,16,4,5,4,4-5-4,Champions
16086,2010-12-07 13:45:00,6,1693.2,3,5,5,4,5-5-4,Champions
16087,2010-11-15 16:44:00,5,566.35,25,4,4,3,4-4-3,Loyal Customers
16088,2010-05-13 10:16:00,2,553.66,211,1,3,3,1-3-3,At Risk
16089,2010-11-18 13:51:00,2,247.59,22,4,3,2,4-3-2,Potential Loyalists
16090,2010-03-25 13:05:00,1,164.16,260,1,2,1,1-2-1,Hibernating
16092,2010-07-23 11:30:00,3,716.19,140,2,3,3,2-3-3,About to Sleep
16094,2010-11-29 15:54:00,7,2320.545,11,5,5,5,5-5-5,Champions
16095,2010-09-09 16:54:00,1,447.05,92,2,2,3,2-2-3,About to Sleep
16096,2010-10-19 15:03:00,3,954.0600000000001,52,3,3,4,3-3-4,Potential Loyalists
16098,2010-12-01 09:45:00,8,1630.55,9,5,5,4,5-5-4,Champions
16099,2010-10-18 14:48:00,4,776.415,53,3,4,3,3-4-3,Loyal Customers
16100,2010-09-03 11:39:00,1,581.34,98,2,2,3,2-2-3,About to Sleep
16101,2010-10-01 10:45:00,3,1866.99,70,3,3,5,3-3-5,Potential Loyalists
16103,2010-11-15 16:44:00,16,4412.555,25,4,5,5,4-5-5,Champions
16104,2010-10-17 10:34:00,8,2391.54,54,3,5,5,3-5-5,Loyal Customers
16105,2010-09-27 11:38:00,4,1805.12,74,2,4,4,2-4-4,Loyal Customers
16108,2010-10-01 15:10:00,3,1361.75,70,3,3,4,3-3-4,Potential Loyalists
16109,2010-01-10 10:37:00,1,207.505,334,1,2,1,1-2-1,Hibernating
16110,2010-07-05 13:04:00,1,429.815,158,2,2,3,2-2-3,About to Sleep
16111,2010-10-07 19:51:00,1,531.88,64,3,2,3,3-2-3,Potential Loyalists
16115,2010-11-07 11:27:00,4,874.67,33,4,4,4,4-4-4,Champions
16117,2010-11-02 12:02:00,2,413.29,38,3,3,2,3-3-2,Potential Loyalists
16118,2010-02-25 09:40:00,1,1554.385,288,1,2,4,1-2-4,Other
16119,2010-11-10 13:40:00,6,950.0350000000001,30,4,5,4,4-5-4,Champions
16120,2010-10-13 15:22:00,2,1045.97,58,3,3,4,3-3-4,Potential Loyalists
16121,2010-11-14 11:41:00,3,590.18,26,4,3,3,4-3-3,Potential Loyalists
16122,2010-12-08 11:41:00,3,312.86,2,5,3,2,5-3-2,Potential Loyalists
16124,2010-10-17 12:56:00,3,1427.5900000000001,54,3,3,4,3-3-4,Potential Loyalists
16125,2010-12-07 15:48:00,14,4162.055,3,5,5,5,5-5-5,Champions
16126,2010-11-25 13:41:00,11,6866.015,15,5,5,5,5-5-5,Champions
16127,2009-12-13 12:19:00,1,140.96,362,1,2,1,1-2-1,Hibernating
16128,2010-11-24 15:26:00,6,1609.2450000000001,16,4,5,4,4-5-4,Champions
16129,2010-10-28 14:29:00,3,1218.915,43,3,3,4,3-3-4,Potential Loyalists
16130,2010-10-13 15:14:00,4,901.695,58,3,4,4,3-4-4,Loyal Customers
16131,2010-11-29 13:20:00,6,5302.845,11,5,5,5,5-5-5,Champions
16132,2010-06-13 13:49:00,2,501.15,180,1,3,3,1-3-3,At Risk
16133,2010-11-28 12:08:00,23,5325.215,12,5,5,5,5-5-5,Champions
16134,2010-10-12 10:44:00,3,1417.7549999999999,59,3,3,4,3-3-4,Potential Loyalists
16135,2010-05-05 09:35:00,1,296.6,219,1,2,2,1-2-2,Hibernating
16136,2010-02-14 12:49:00,1,153.665,299,1,2,1,1-2-1,Hibernating
16137,2010-01-28 15:04:00,1,422.7,316,1,2,2,1-2-2,Hibernating
16138,2010-11-26 12:13:00,3,578.975,14,5,3,3,5-3-3,Potential Loyalists
16139,2009-12-17 11:24:00,2,460.925,358,1,3,3,1-3-3,At Risk
16140,2010-12-03 14:40:00,2,722.735,7,5,3,3,5-3-3,Potential Loyalists
16141,2010-10-18 14:12:00,1,294.44,53,3,2,2,3-2-2,Potential Loyalists
16143,2010-12-05 15:18:00,7,2349.825,5,5,5,5,5-5-5,Champions
16145,2010-11-16 15:58:00,8,2769.16,24,4,5,5,4-5-5,Champions
16146,2010-09-17 10:46:00,1,211.2,84,2,2,1,2-2-1,About to Sleep
16147,2010-11-04 14:56:00,4,1966.315,36,4,4,5,4-4-5,Champions
16148,2010-09-29 10:12:00,1,278.425,72,2,2,2,2-2-2,About to Sleep
16149,2010-10-06 15:54:00,1,117.77499999999999,65,3,2,1,3-2-1,Promising
16150,2010-12-02 18:27:00,6,2146.595,8,5,5,5,5-5-5,Champions
16153,2010-10-15 09:29:00,6,2633.185,56,3,5,5,3-5-5,Loyal Customers
16155,2010-11-23 12:03:00,5,739.2,17,4,4,3,4-4-3,Loyal Customers
16156,2010-11-22 09:57:00,11,2857.49,18,4,5,5,4-5-5,Champions
16158,2010-07-05 13:55:00,9,552.67,158,2,5,3,2-5-3,Loyal Customers
16159,2010-08-26 13:40:00,3,849.58,106,2,3,4,2-3-4,About to Sleep
16161,2010-12-06 10:03:00,25,7072.815,4,5,5,5,5-5-5,Champions
16163,2010-12-09 16:28:00,5,1647.395,1,5,4,4,5-4-4,Champions
16165,2010-07-22 14:17:00,1,17.299999999999997,141,2,2,1,2-2-1,About to Sleep
16166,2010-10-07 15:44:00,2,428.93,64,3,3,3,3-3-3,Potential Loyalists
16167,2010-10-21 15:33:00,5,1153.78,50,3,4,4,3-4-4,Loyal Customers
16168,2010-12-05 11:38:00,40,5184.59,5,5,5,5,5-5-5,Champions
16170,2010-11-09 10:13:00,14,4741.355,31,4,5,5,4-5-5,Champions
16172,2010-08-23 13:53:00,3,714.98,109,2,3,3,2-3-3,About to Sleep
16174,2010-08-05 12:33:00,4,1118.725,127,2,4,4,2-4-4,Loyal Customers
